ID,Essayset,min_score,max_score,score_1,score_2,score_3,score_4,score_5,clarity,coherent,EssayText
21669,8.0,0,2,2,2,2.0,1.0,2.0,worst,excellent,paul surprised fing mr leonard read find weakness paul realizes mr leonard great hurdler
21670,8.0,0,2,2,2,1.0,2.0,2.0,above_average,excellent,effect paul get get backround information mr leonard shcok disbelief confronting mr leonard information paul say tell information showed mt leonard college freshman meter dash broke record failed able read
21672,8.0,0,2,0,0,1.0,0.0,0.0,worst,worst,effect background information paul good track field great sport help get good self steam strenghten muscle get good grade keep play anyother sport want
21673,8.0,0,2,0,0,0.0,0.0,0.5,worst,worst,effect paul grater way becasue ajacent background paul couldnt read like mr leonard paul help mr leonard want see paul take addvantage
21674,8.0,0,2,1,1,1.0,1.0,0.5,worst,worst,shocker see
21675,8.0,0,2,2,1,1.0,1.0,1.0,worst,worst,show paul important good education someone ruened mr leonard career runner flunked college even though one best runner freshman
21676,8.0,0,2,1,1,1.5,1.0,0.5,average,worst,feel paul suprised mr leonard good athlete tell paul paul saying tell paul showing might mad mr leonard tell
21677,8.0,0,2,1,0,0.0,0.0,0.0,average,worst,background information help reader understand character realy paul learned mr leonard background sad paul see setback paul want jump hurdle make mr leonard happy background information good understand character better
21678,8.0,0,2,0,0,0.0,0.5,0.0,worst,worst,reader get background information mr leonard hall monitor whose job keep student moving along one classroom netx paul surprise tha
21679,8.0,0,2,2,2,2.0,2.0,2.0,above_average,excellent,mr leonard background information greatly influence paul story paul faced obsticle slow reader paul meet mr leonard start train paul quickly discovers mr leonard broke record college track paul inspired fact mr leonard great athlete training inspires paul even fact mr leonard also hard time reading hearing someone problem paul inspired work even harder reading track
21680,8.0,0,2,2,2,2.0,2.0,2.0,excellent,excellent,paul hears mr leonard background story paul responds asking mr leonard follow back school paul feel way mr leonard good reader result mr leonard helping confidence paul decides return favor help mr leonard learn read
21682,8.0,0,2,2,2,2.0,1.0,2.0,worst,above_average,paul poor reader amd find mr leonard mr leonard flunked college lost track scholarship could keep grade made paul feel better problem also show give still suceed even hurdle way know important keep trying obstacle life difficult jump
21683,8.0,0,2,1,1,1.0,1.5,1.0,excellent,worst,think background information effect paul see someone like paul look make different disision mr leonard keeping good grade also good athlete
21686,8.0,0,2,2,2,2.0,2.0,1.5,above_average,average,became interested mr leonard past college paul finding leonard broke record freshman college wanted like successful well continued hurdle also felt connection leonard found problem reading problem word
21687,8.0,0,2,2,2,2.0,2.0,2.0,excellent,above_average,paul find mr leonard also track star amaze track coach paul realized getting coached someone great paul also realized mr leonard lot common inspired
21689,8.0,0,2,2,2,2.0,2.0,2.0,above_average,above_average,paul know feel rejected embarrased want help mr leonard reading
21690,8.0,0,2,0,0,0.0,0.5,0.0,worst,worst,effect background information paul paul get curious want know mr leonard understand didnt tell went talk found url track coach gave
21691,8.0,0,2,2,1,1.0,1.0,1.5,average,above_average,paul learns mr leonard flunked college realizes need work hard school talent get far college also realizes mr leonard helping getting involved thing
21692,8.0,0,2,2,1,0.5,1.0,1.0,worst,worst,pretty big effect paul problem mr leonard help paul track make paul try help mr leonard reading
21693,8.0,0,2,2,2,1.5,2.0,1.5,above_average,above_average,paul amazed mr leonard background information broke college record freshman year story state paul took free time print paper mr leonard ask mr leonard tell
21694,8.0,0,2,2,2,2.0,2.0,2.0,above_average,above_average,paul find like mr leonard read run track paul remembers mr leonard done making happy track decidesto teach read understarnds embarassment knowing story state man given time help excel something suddently realized could show paul wanted thank way way teaching read
21695,8.0,0,2,0,0,0.5,0.0,0.0,average,worst,effect background information paul wonder mr leonard never mentioned anything convinced run jump hurdle
21696,8.0,0,2,2,2,2.0,2.0,2.0,above_average,above_average,suprised first later realized mr leonard went thing going felt sympathetic mr leonard read like
21697,8.0,0,2,2,2,2.0,1.0,2.0,average,excellent,background information paul recieves mr leonard change view paul find mr leonard reading disability paul inspired information mr loenard reading disability paul say emotion face familiar reason emotion familiar paul paul feel exact emotion almost every day
21698,8.0,0,2,1,1,0.5,0.5,1.5,worst,above_average,feel empathetic mr leonard know feel like amazed mr leonard college athelete also wondered mr leonard tell
21699,8.0,0,2,0,0,0.0,0.0,0.0,average,worst,effect background information paul mr leonard also trouble reading article say school wanted runner couldnt read
21700,8.0,0,2,2,2,2.0,2.0,2.0,above_average,excellent,paul find mr leonard read either paul feel bad able read also find mr leonard college track star motivated better
21701,8.0,0,2,2,2,2.0,1.5,1.0,excellent,worst,paul amazed hall monitor school used track star paul find curiousity sparked paul wonder mr leonard ever tell paul athletic past paul question mr leonard college discovers mr leonard reading problem paul inspires paul help mr leonard learn read
21703,8.0,0,2,0,0,0.0,1.0,0.0,average,worst,wondered would hall monitor good
21704,8.0,0,2,2,2,2.0,1.0,2.0,worst,average,effect paul coach could nt read either flunked college could nt run track nt want thing happen paul reading problem got tutor
21705,8.0,0,2,1,1,1.5,1.5,1.5,above_average,excellent,back infomation reminds paul self
21706,8.0,0,2,2,2,2.0,2.0,1.0,above_average,worst,paul realizes mr leonard broke high school record field track paul also figured mr leonard read since mr leonard helped paul track paul figured could help mr leonard learn read
21707,8.0,0,2,2,2,2.0,1.0,1.5,average,average,paul find mr leonard sure encouraged well simply know coached talented star day motivation find read well feel motivates even mr leonard great track star flucked college due lack available help paul training mr leonard track team help track also help leraning center help read successful keep
21708,8.0,0,2,2,2,2.0,2.0,1.0,above_average,worst,paul feel mr leonard hidden couldnt read either paul could helped mr leonard become better reading time paul training huddling background information helped paul understand mr leonard coming paul feel come problem might felt two come problem together
21709,8.0,0,2,1,1,1.0,1.0,1.0,worst,worst,reader get background information mr leonard understands mr leonard situation mr leonard good runner read well like reader reader getting help mr leonard want reader end like flunking read would waste potential
21710,8.0,0,2,1,1,1.0,1.5,1.5,excellent,excellent,paul almost background mr leonard paul going threw probems like mr leonard school mr leonard told paul could amything tried
21711,8.0,0,2,0,0,0.0,0.0,0.0,worst,worst,background information mr leonard told paul let know may challenge life mr leonard make grade got college fine mr leonard want hep paul never got oppurtunity learning center
21712,8.0,0,2,0,0,0.0,0.0,0.0,average,worst,feel upset mr leonard tell paul past acheivements
21713,8.0,0,2,1,1,1.5,0.5,1.0,worst,worst,effect paul mr leonard good track runner college paul know mr leonard got put school grade mr leoard wan na tell paul got put school grade paul found mr leonard read paul decdie teach mr leonard read
21714,8.0,0,2,1,1,1.0,1.5,1.0,above_average,worst,paul learns background information mr leonard realizes common paul thought paul know emotion mr leonard went like feeling emarrassment called upon read aloud know answer everyone else knew line fact paul know mr leonard gone paul realizes mr leonard given time help paul paul know help mr leonard well
21716,8.0,0,2,0,0,0.0,0.0,0.5,average,worst,paul got background information mr leonard college student involved hurdling paul always chosen last basketball team mr leonard paul track train hurdler believe mr leonard saw paul college mr leonard read sure felt like outsider therefore paul felt like outsider came chosen last team everyday
21717,8.0,0,2,2,2,2.0,2.0,1.0,above_average,worst,paul find mr leonard track star running day mr leonard tell good athlete good enough student learning center school influenced paul work harder track reading also wanted assist mr leonard reading
21718,8.0,0,2,1,2,2.0,2.0,2.0,excellent,average,information mr leonard paul find probably effected way understand mr leonard tell used amazing hurdleing probably felt confident know someone else going paul might even felt greatful someone wanted help something thought could never
21720,8.0,0,2,1,0,1.0,0.5,0.0,average,worst,paul realised mr leonard related situation mr leonard paul boat mr leaonard college flunked mr leonard asked name track paul thought weird got stopped time week remember name peices puzzle put together realised want go path mr leonard gone
21721,8.0,0,2,2,2,1.0,1.5,1.5,excellent,excellent,background information given allows paul connect mr leonard paul mr leonard reading disability paragraph paul tell mr leonard read going learning center later story paul find mr leonard track star hurdle well paul asks mr leonard tell coaching paul mr leonard tell paul paragraph line flunked college read connects paul mr leonard paul decides help mr leonard reading
21722,8.0,0,2,0,0,0.5,0.0,0.0,average,worst,paul learns mr leonard vary smart narrator tell mr leonard time training mean paul going teach become better
21723,8.0,0,2,0,2,2.0,2.0,1.0,excellent,worst,effect background information paul push stride forword better also help realize even thou read still accomplish great thing mr leonard great thing breaking meter hurdle record national
21724,8.0,0,2,2,2,2.0,2.0,2.0,excellent,above_average,background information learn mr leonard huge twist story learning mr leonard poor reader know paul problem paul know read turn great athlete read mr leonard tremendous college athlete poor reader well mr leonard want help evolve paul coming better student athlete rely athletic skill alone get college
21725,8.0,0,2,2,2,2.0,2.0,2.0,above_average,average,mr leonard told paul background flunked college paul understanding paul undergoing exact thing mr leonard paul read paul knew must felt mr leonard explain past paul example paragraph narator paul say knew well feeling embarassment called upon read aloud know answer everyone else knew quote paul explains went thing feeling mr leonard going told paul flunked college paul understood clearly mr leonard felt
21728,8.0,0,2,0,0,0.0,0.5,0.0,average,worst,story paul get background information mr leonard high school track coach give paul url track field website paul learns mr leonard college track runnner national broke record paul also learns mr leonard lost scholarship flunked college
21729,8.0,0,2,0,0,1.0,0.0,0.0,average,worst,paul like getting background check mr leonard
21730,8.0,0,2,1,1,1.0,1.0,1.0,average,worst,background information inspires paul best track field inspires motivate mr leonard also learns education key part successful future suggests grabowski start training relive dream
21731,8.0,0,2,2,2,1.5,2.0,2.0,above_average,average,background information positive effect paul reminds mr leonard read neither paul embarressed thing happened background information brings paul closer mr leonard give mr leonard help paul paul chance help mr leonard
21732,8.0,0,2,0,0,0.0,0.0,1.0,worst,worst,think mean cant one thing nt mean cant achieve something else great paul want help mr grabowski like helped
21733,8.0,0,2,1,2,2.0,2.0,2.0,above_average,average,mr leonard high school like paul found hard read felt discouraged embarressed called class read aloud exerpt paul advantage remedial reading program paul go twice week continues learn read mr leonard luxury time flunked college mr leonard see paul strives make paul exceptional hurdler paul discovers mr leonard past feel connection paul realized man given time help wanted help mr leonard well paul know mr leonard past brought stronger friendship probably inspired paul become great hurdler
21734,8.0,0,2,2,2,2.0,1.5,2.0,excellent,excellent,understands mr leonard paul different trouble reading didnt think needed help
21735,8.0,0,2,0,0,1.0,0.0,1.0,average,worst,mr leonard feel paul able get without able read
21736,8.0,0,2,1,1,1.0,1.0,1.0,average,worst,paul get background information fro mthe web site mr leonard surprised made sense mr leonard asked name seeing paul hall pas week paul also understanding know like mr leonard situation mr leonard
21737,8.0,0,2,0,0,0.0,0.5,0.5,worst,worst,mr leonard well college evidence thing different back replied college scout told grade matter tutor help college work whole lot harder high school work lost scholarship flunked school wanted runner read
21739,8.0,0,2,0,0,0.0,0.0,0.0,average,worst,tell paul something worth time effort explains paul capapble start learning college hard harder
21740,8.0,0,2,0,0,0.0,0.0,0.0,average,worst,story mr leonard help paul overcome hurdle mr leonard take paul track show practice activity time paul get good hurdle track confront track coach join come find mr leonard track star pushed paul get better reading get better something wasnt used could enjoy paul exceed school activity
21741,8.0,0,2,2,2,2.0,2.0,2.0,excellent,excellent,paul learns mr leonard background information feel connected paul realized mr leonard like fact trouble reading paul see mr leonard motive get bettter reading persue hurdling track field paul also see way help mr leonard like helped
21742,8.0,0,2,0,0,1.0,0.0,1.0,average,worst,information mr leonard record collage failed collage mr leonard wanted help paul mr leonard training pual run track feald
21743,8.0,0,2,2,2,1.5,2.0,2.0,excellent,above_average,background information mr leonard shock paul paul want know mr leonard went track star hall monitor pressing well happened background information turned lesson paul recieving good education giving mr leonard never help reading failed college
21744,8.0,0,2,1,1,0.5,1.0,1.5,worst,average,effect backgroung information paul life changing finally found someone condition actually pretty good something see motivation paul see well realizes minor setback major comeback
21745,8.0,0,2,1,1,0.5,1.0,1.0,worst,worst,backround information mr leonard essential story effect paul mr leonard backround mr leonard track star paul want mr leonard example paul realized needed get good grade successful college
21746,8.0,0,2,2,1,1.5,1.5,1.5,excellent,above_average,want help mr leonard mr leonard helped obstacle facing life time
21747,8.0,0,2,0,0,0.0,0.0,0.0,average,worst,short story pome tell number side riten
21748,8.0,0,2,2,2,1.0,2.0,1.5,above_average,above_average,gift effect background paul hears mr leonard say read paul say teach paul feel sorry simply want help friend helped paul
21749,8.0,0,2,1,2,1.5,2.0,1.5,above_average,excellent,realizes mr leonard lot reading disability embarrassing called read aloud also feel greatful time helped excel something
21750,8.0,0,2,1,1,1.0,1.5,1.0,above_average,worst,backround information make mr leonard paul become even closer read paul understands mr leonard went willing help
21751,8.0,0,2,2,2,2.0,2.0,2.0,excellent,above_average,towards end story paul learns mr leonard past paul learns mr leonard read like paul quote emotion mr leonard wrods familiar paul could easily relate mr leonard
22952,9.0,0,2,1,0,0.0,0.0,0.0,worst,worst,author orginizes article putting couple paragraph organized way make easier reader understand dangerous space junk microdebris
22953,9.0,0,2,0,0,0.0,0.5,1.0,average,worst,starting back also thought people thought
22954,9.0,0,2,0,0,0.0,0.0,0.5,average,worst,say first year started also talked different crash course could go space might want bring tool case somethimg happens
22955,9.0,0,2,2,2,2.0,1.5,2.0,above_average,excellent,author organizes article catching attention shocking statement made introduction author explains three different problem space junk creates end author summarizes article conclusion
22956,9.0,0,2,1,1,1.0,1.0,1.0,worst,worst,organizes article useing different heading talking different thing
22957,9.0,0,2,2,2,2.0,2.0,1.5,excellent,above_average,author organizes article first letting reader know space junk space junk formed happens debris space
22958,9.0,0,2,1,1,1.0,1.0,1.0,worst,worst,well put together becuase author organized different section eye catching benning different title caught intrest talking certain topic
22959,9.0,0,2,2,1,1.0,1.0,0.5,average,worst,auther organizes article first informing space junk like paragraph second part telling happens two uncontrollable satilites last part telling happens microdebris pose threat earth
22960,9.0,0,2,0,0,0.0,0.0,0.0,average,worst,author step step order inform u little promblems real promblems big let u certain thing need pay attention big deal
22961,9.0,0,2,2,2,2.0,2.0,2.0,excellent,above_average,author organizes article breaking section first introduction part article introduces paper subtitle say space junk section defines main idea give reader better understanding topic crash course giving example previous time crash space finally close article little bit big deal emphasizing effect space junk informing reader serious issue taken lightly
22962,9.0,0,2,2,2,2.0,2.0,2.0,excellent,average,author organizes article giving u information space junk space junk author give information dangerous space junk crash course finally author give u information dosen matter size speed damage little bit big deal
22963,9.0,0,2,1,1,1.0,1.0,1.0,worst,worst,author organizes article opening introduction explaining topic space junk author provides background information allow reader better understand problem author brake two section detailed information problem concluding paragraph express need solution
22964,9.0,0,2,1,1,1.0,1.0,1.0,worst,worst,author organizes article telling spacejunk made space stay tell could effective ran space junk also little piece still hurt matter big
22965,9.0,0,2,0,0,0.0,0.5,0.0,average,worst,telling history space junk
22966,9.0,0,2,1,0,0.0,0.0,0.0,average,worst,talk space junk talk time junk sent space eventually talk space junk serious matter
22967,9.0,0,2,2,2,1.0,2.0,2.0,excellent,above_average,author give u clear introduction biginning followed head lining space junk author also continues use heading demonstrate diferent part article
22968,9.0,0,2,2,2,2.0,2.0,2.0,excellent,average,author organizes writing different section based importance issue common known issue apce space trash show author placed information space junk first subtitle information satellite crashing small size space debris got placed sub category
22969,9.0,0,2,2,2,1.5,2.0,2.0,above_average,average,author break article smaller section believe make article effective easier read start giving introduction main idea article going go farther detail detail give u actual example space junk crashing one another making hundred microsatellites flying space give u example think little tool box big deal explains really big deal concludes trying make u think way space junk could cleaned future believe organizing way lead effective interesting article
22971,9.0,0,2,2,1,1.5,0.5,0.5,average,worst,organized way tell u orbiting jank tell u could tell u next thing may turn junk orbit becusae spacecraft may crash thats end
22972,9.0,0,2,2,2,1.0,1.0,2.0,average,above_average,first author give quick explanation space junk created passage space junk explain satellite malfunction become high tech junk next article crash course author tell story u russian satellite colliding creating many debris finally author explains importance danger space junk little bit big deal article explains even though debris smaller baseball pose serious threat spacecraft astronaut
22973,9.0,0,2,0,0,0.0,0.0,0.0,worst,worst,author organize article help reader keep reading article gose better even better
22974,9.0,0,2,2,2,2.0,1.5,2.0,above_average,above_average,author organizes artical well put thing importance us tone voice organizes thought well section orbiting junk us excitment tone vioce section space junk give fact happend dangerous debree space
22975,9.0,0,2,1,1,1.5,1.0,1.0,average,worst,author organizes article part start introduction pull reader quickly change tone show still taking article seriously
22976,9.0,0,2,1,1,1.0,1.0,1.0,worst,worst,start joke move history got space next satellite flying around dead end danger small space junk
22977,9.0,0,2,1,1,1.0,1.0,0.5,worst,worst,author put title help show story may without give idae really reading
22978,9.0,0,2,1,0,0.0,0.0,0.0,worst,worst,organzie begin get worst throughout passage start orbiting junk ending little bit big deal author show even little problem huge
22979,9.0,0,2,1,1,1.5,1.0,1.0,average,worst,first talk space junk made talk even little piece space junk cause lot damage
22980,9.0,0,2,2,2,2.0,2.0,2.0,excellent,above_average,author organizes article producing several different title layering supporting evidence fact introduction us humor convey topic space junk give background object muddled way atmosphere crash course give depth look exactly object found dangerous effect little bit big deal expands need solution increasing amount damage occured author us structure history cause effect solution reveal information
22981,9.0,0,2,2,2,1.5,2.0,2.0,excellent,above_average,author start trying lure reader asking question using title crash course good topic would like find going end little bit big deal saying little thing topic itis big deal world want reader want keep reading keep intersenting
22982,9.0,0,2,1,1,1.0,0.5,1.0,worst,worst,prganizes category first explains danger
22983,9.0,0,2,1,1,1.0,1.0,1.0,average,worst,author organizes article thing floating around space also space junk big deal explains fall space junk category next happens space junk bad thing course junk collision cause detail space junk little piece big deal finally space agency trying find solution space pollution
22984,9.0,0,2,1,1,1.0,1.5,1.0,excellent,worst,beggining body conclusion get interested give serious information finish
22985,9.0,0,2,2,2,2.0,2.0,2.0,excellent,above_average,author organizes article way answer reader question one would putting everything titled paragraph author first give reader background information problem telling one problem came problem space junk author article told reader danger space junk affect thing space crash couse finally little bit big deal author tell problem space trash cause tell one problem increasing trying stopped space agency hope corporation nation involved work together come viable solution space pollution make well rounded article
22986,9.0,0,2,2,2,2.0,1.5,1.0,above_average,worst,aurthor organize article putting different information subject reader understand lean one thing time putting article owns subject like space junk reader read space junk read crash cousre cause thats next reading
22987,9.0,0,2,2,2,2.0,2.0,2.0,above_average,excellent,author organizes article section based information found heading author start simple question space junk make sure reader know rest article next two section space junk made cause order information make sense human mind first tell u second tell u made third tell u
22988,9.0,0,2,1,1,1.0,1.5,1.0,excellent,worst,start information space junk eventually lead harm danger come space junk
22989,9.0,0,2,2,1,0.5,1.0,1.0,average,worst,article see try get attention introduction intitiles one passage space junk passage tell thing could become space junk next passage intitiled crash course explains happens satellite collide eachother going mile per hour little bit big deal tell u damage occur microdebris hit something speed space
22991,9.0,0,2,0,0,0.0,0.0,0.0,worst,worst,start question give reader lot information
22992,9.0,0,2,1,1,1.0,1.0,0.5,average,worst,author organizes article effectively introduction grab attention well known phrase describe subject reader understands exactly talked next author demonstrates created finally us example demonstrate severity issue titling section author make article easier navigate find certain information quickly also organizes information well
22993,9.0,0,2,1,2,2.0,2.0,2.0,excellent,average,author organizes article fluently first author start adressing concern space junk describing concern author defines meaning space junk next author explains exactly space junk formed last author show u effect space junk even smallest particle crucial damage working satellite space ship astronaut repairing space ship
22994,9.0,0,2,1,0,0.0,0.0,0.0,worst,worst,author want tell reader space junk effect space example space craft go space may take another course junk foating around organized supporting detail giving example going junk cause probems
22995,9.0,0,2,1,1,1.0,1.5,0.5,excellent,worst,author organizes article first catching attention author caught attention go explaination space junk harmful effect author explains could come solution space pollution
22996,9.0,0,2,1,1,1.0,0.5,1.5,average,above_average,make sure explains space junk come big problem actually
22997,9.0,0,2,0,0,0.0,0.0,0.0,average,worst,time date thing happened example started moved recent day
22998,9.0,0,2,2,2,2.0,2.0,2.0,excellent,excellent,author start piece space junk air explains space elxploration talk satellite finally explains danger space junk
22999,9.0,0,2,2,2,1.0,2.0,1.5,excellent,excellent,author effective way organizing article first introduces beginning startling statement get attention statement grab telescope look sky comet meteor grabbing reader attention break article several segment labeled space junk crash course little bit big deal following condense article area focus specific idea seems article effective keeping reader reading instead organizing article one big clump organization made article easy read interesting time without leaving detail
23000,9.0,0,2,2,2,1.0,2.0,2.0,above_average,average,author start introduction filled shocking statement information grab reader attention author give background information space junk got orbit next section provides information danger space junk debris orbit final section tell problem space junk scientist working hard find solution
23001,9.0,0,2,1,1,1.5,1.0,0.5,average,worst,author organizes article first explaining satellite came bit piece project experimnets space station get sent open space became space junk article tell bit space junk collide cause ton damage country also trying get space author article worried aware danger lack precaution take going forward plan
23002,9.0,0,2,2,1,1.0,1.0,1.5,worst,above_average,first author explains reader exactly space junk tell u space junk actually object space mission gotten left atmosphere deemed reader understand give example space junk affecting u dead satellite left space run risk colliding finally author brings home point space junk dangerous explains object may small extreme speed space could lot damage
23003,9.0,0,2,0,1,1.0,1.0,1.0,average,worst,organizes article happens space junk talk happens happes
23004,9.0,0,2,0,0,0.0,0.0,1.0,average,worst,inform u harmfull space junk
23005,9.0,0,2,2,2,2.0,2.0,1.5,above_average,average,author us heading organize article first heading space junk give topic following paragraph use heading author ensures reader understand organization article ease author also go chronilogical order start year soviet union launched first satellite end presnet day
23006,9.0,0,2,1,1,1.0,0.5,1.0,worst,worst,author organizes article section different information three paragraph information
23007,9.0,0,2,1,1,1.0,1.0,1.0,average,worst,author put article diffrent section thet keep better track understand better clutered hard read
23008,9.0,0,2,1,1,0.5,1.0,1.5,worst,above_average,start introduction would go space junk talking satellite would unuseful go crash course little bit big deal inform u dangerous
23009,9.0,0,2,0,0,0.0,1.0,1.0,worst,worst,diffrent article relating one another subject discussing diffrent matter
23010,9.0,0,2,1,1,1.0,1.0,0.5,average,worst,author organize article organizes good way good introduction explaining whole plot story give acouple fact implies fact important happen problem continue grow
23011,9.0,0,2,0,1,0.5,1.0,1.0,average,worst,organizes rhe artice piting content full paragraph
23012,9.0,0,2,1,1,0.5,1.0,1.0,average,worst,explaines dangerous space junk like satellite peices space craft
23013,9.0,0,2,2,2,2.0,2.0,1.5,excellent,excellent,article orbiting junk organized different section describe space junk created problem creates autor begin getting reader attention go describing space junk actually next autor continues giving story space junk end telling effect earth
23014,9.0,0,2,1,1,1.0,1.0,0.5,average,worst,author article organized itto material section help
23015,9.0,0,2,0,0,0.5,0.0,0.0,average,worst,author start simple easy going way reader connect understand talking next change serious tone reader understands seriousness space junk danger hold author us example satellite prove differnt time happened history
23016,9.0,0,2,2,2,1.5,2.0,2.0,excellent,average,telling space junk telling wat make space junk going say big deal junk
23017,9.0,0,2,1,1,1.5,1.0,1.5,average,excellent,first author provides friendly simple observation break ice article second author defines explains main idea article lastly author change serious tone explains harmful space junk actually
23018,9.0,0,2,2,2,2.0,2.0,2.0,excellent,average,author divided article section begining article introduction suppose grab reader attention help become intrested next section space junk foundation rest article included help explain simple form space junk floating placed next section crash course includede explain object could possible dangerous tell happened past proved negative danger little bit big deal explain little object actually large impact satellite significanfies matter size object still creates large problem author probably wrote article way wanted sinplest form explain part question
23019,9.0,0,2,0,0,0.0,0.0,1.0,worst,worst,paragraph one
23020,9.0,0,2,2,2,2.0,2.0,2.0,excellent,above_average,introduction author grab reader making surprising statement however change serios tone let reader know space junk significant matter explains space junk reviewing history satellite orbitals explaining piece satellite broken gone orbitals explains satellite crash debris broken finally explains importance space trash finding solution problem
23021,9.0,0,2,1,1,0.5,1.0,1.5,worst,average,author organize article putting name order evey new paragraph author new title
23022,9.0,0,2,0,1,1.0,1.0,0.5,worst,worst,think author organization kind messy kind beginning start wild introduction made interested reading go talking different topic making pretty organized atleast title make reader know going learn something different
23023,9.0,0,2,1,1,1.0,1.0,1.0,worst,worst,author organizes article starting information first satellite harm satellite could malfunction repaired explains risk satellite colliding another well harmful effect debris satellite space author concludes article explaining fact space soon become crowded causing potential threat future
23024,9.0,0,2,1,1,0.5,1.0,1.0,worst,worst,article devided intoduction followed four paragraph supporting information problematic supposition finaly alternate route suggestion summery article whole
23025,9.0,0,2,1,1,1.0,1.0,1.0,average,worst,author certain title throughout article show topic going
23026,9.0,0,2,2,1,1.0,1.0,1.5,worst,excellent,author first grab attention phrase include exclamation point move body article informed space junk gotten author tell dangerous space debris spaceship well orbital path thing space tell although space junk may small size huge consequence end
23027,9.0,0,2,1,1,1.0,0.5,1.0,worst,worst,author organizes article introduction history body paragraph show example conclusion explains significance taking care space trash
23028,9.0,0,2,1,2,2.0,2.0,2.0,above_average,excellent,author organizes article section section help place specific topic category allows reader fully understand author want reader know author creates four section section different topic subject topic provide wide range information space junk author also organizes first section light conversation author gradually becomes serious talking history space junk
23029,9.0,0,2,2,2,1.0,2.0,2.0,above_average,excellent,author organizes article giving description telling happens giving effect first paragraph author mostly explains space junk get author writes earth satellite get second section explains process satellite crash eachother give example earth russia satellite crashed completely disabled useless making space junk lastly third section tell aftermath talk microscopic particle hard detect even technology
23030,9.0,0,2,0,0,0.0,1.0,0.0,average,worst,author organizes article well introduction attention grabbing make people want read entire thing learn going space lot information article organized way make interesting read
23031,9.0,0,2,0,0,0.0,0.0,0.0,worst,worst,author start startatling sentence start talk made made tell long around tell problem well
23032,9.0,0,2,1,2,2.0,2.0,2.0,excellent,excellent,start weird fact get reader attention add old history space junk put information satellite colliding end proposes idea stop space pollution
23033,9.0,0,2,1,1,1.0,1.0,1.0,worst,worst,go thing cause space accident like space junk explains great depth author go explain kind ofaccidents sapce junk cause explains small even microscopic bit junk cause catastrophe
23034,9.0,0,2,1,1,1.0,0.5,1.0,average,worst,author order article order event start space junk go big small space junk finally finish article fast space junk going
23035,9.0,0,2,1,1,1.0,1.0,1.0,worst,worst,author organizes article first giving reader information space junk become problem story progress list information u know space junk dan major problem spacecraft including telescopesk satellite sent beyond earth atmosphere
23036,9.0,0,2,1,1,1.5,1.0,1.0,worst,worst,author put title starting paragraph sort section
23038,9.0,0,2,2,2,2.0,2.0,2.0,above_average,above_average,first author draw cliche superman knock line get serious entire article introduction brief history space exploration space junk tell dead disabled satellite crash end hope saying coporations trying come viable solution space pollution
23039,9.0,0,2,2,1,1.0,1.0,1.0,average,worst,start telling clusterd space go talk threat earth instance two dead satellite collide make two thing debris space make many microdebris hit earth plane even spacecraft
23040,9.0,0,2,2,2,1.5,2.0,1.5,excellent,above_average,author organizes article breaking section talking different thing section like space junk crash course
23041,9.0,0,2,0,0,1.0,1.0,0.5,average,worst,good didi good
23042,9.0,0,2,2,2,2.0,2.0,2.0,above_average,average,author organizes article first starting introduction catch reader eye introduction also contains thesis statement orbital pathway around planet clear cluttered remains numerous space exploration satalite mission next author describes space junk created section titled crash course risk colliding satellite hilighted finally last section author talk possible solution persisting problem space junk
23043,9.0,0,2,2,1,1.0,1.0,1.0,average,worst,article organized first telling space exploration move telling space crash actually happened go talk serious debris
23044,9.0,0,2,2,2,1.5,2.0,2.0,excellent,above_average,author organized article first splitting article four section first section explains main purpose aticle second section explains space junk gotten third section explains debris gotten space final section explains danger space debris space agency trying solve probelm prevent damage space debris
23045,9.0,0,2,1,1,1.0,1.0,0.5,average,worst,first used catchy begining start went little history info topic space junk section told bad happend like satellite crashinginto one another opened topic fragment came two sattilites flying around space
23046,9.0,0,2,1,1,1.0,0.5,1.0,worst,worst,great job oganising article first get attintion grab telescope look sky comet meteor get right article space junk
23047,9.0,0,2,1,1,1.0,0.5,0.5,average,worst,author start exciting introduction lure reader next author start explaining problem concerned author persuades u feel motivated
23048,9.0,0,2,0,0,0.5,0.0,0.5,worst,worst,author put selection story format make seem much interesting make story alittle detail could grab reader attention
23049,9.0,0,2,0,0,0.0,0.0,0.0,average,worst,author organizes article putting useful information whats going space already happened author grab attention giving said class room go tell important information example important thing author said soviet union launched first artificial satellite thing mentioned important already
23050,9.0,0,2,1,1,1.0,0.5,1.0,average,worst,put different section talk different thing talk fact section
23051,9.0,0,2,2,2,2.0,2.0,1.5,excellent,average,start telling concern space junk moving space junk author explains danger space junk using example thing actually happened make reader believe understand need concerned space junk could cause lot problem earth astronaut space craft
23052,9.0,0,2,1,2,1.5,2.0,2.0,above_average,average,passage sorted four different section section emphasize different equally important topic begin attention grabber body sorted three paragraph one supported lot evidence conclude paper strongly emphasizing importance space junk
23053,9.0,0,2,2,2,2.0,2.0,2.0,above_average,above_average,first start introduction interesting get attention slows talking dangerous space junk talk order stuff go outer space keep simple also interesting reader explains go know think go
23054,9.0,0,2,1,1,1.0,1.0,0.5,average,worst,narrator organizes ot breaking story chapter seccsions
